Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode,high_lead_time,late_delivery,low_profit,high_discount,delivery_delayed,order_cancelled,lat_bin,lon_bin,location,risk_score,Risk_level,supplier_risk_avg,region_risk_density,location_enc,Order Status_enc,Delivery Status_enc,Shipping Mode_enc,risk_encoded,Predicted_Risk,Order_Date
DEBIT,6,4,6.369999886,45.5,Late delivery,1,24,Women's Apparel,Lockport,EE. UU.,Mary,2035,Salas,26170,Corporate,NY,7698 Bright Grove Island,14094,5,Golf,43.16891098,-78.69216156,Pacific Asia,Yangjiang,China,2035,1/26/2016 0:51,26720.0,502.0,4.5,0.090000004,66921.0,50.0,0.140000001,1.0,50.0,45.5,6.369999886,Eastern Asia,Guangdong,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2/1/2016 0:51,Standard Class,1,1,1,0,0,0,43.2,-78.7,EE. UU.,0.5583357978386616,Medium,0.5583357978386616,0.35175171341361916,0,2,1,3,1,High,2016-01-26 00:51:00
DEBIT,4,2,24.80999947,52.79000092,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Kyle,10417,Smith,38733,Consumer,PR,3668 Golden Rise Round,725,4,Apparel,18.21743202,-66.37055969,Pacific Asia,Homs,Siria,10417,10/8/2016 4:42,44268.0,365.0,7.199999809,0.119999997,110528.0,59.99000168,0.469999999,1.0,59.99000168,52.79000092,24.80999947,West Asia,Hims,COMPLETE,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,10/12/2016 4:42,Second Class,0,1,0,0,0,0,18.2,-66.4,Puerto Rico,0.6399701914728817,High,0.6399701914728817,0.4874795469539309,1,2,1,2,2,High,2016-10-08 04:42:00
TRANSFER,2,4,19.17000008,89.98999786,Advance shipping,0,17,Cleats,San Diego,EE. UU.,Mary,10126,Lee,93495,Corporate,CA,3582 Quiet Cider Lane,92111,4,Apparel,32.7794342,-117.1718597,Pacific Asia,Ahvaz,Irán,10126,10/19/2016 9:45,45036.0,365.0,30.0,0.25,112451.0,59.99000168,0.209999993,2.0,119.9800034,89.98999786,19.17000008,South Asia,Juzestán,PROCESSING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,10/21/2016 9:45,Standard Class,0,0,0,0,0,0,32.8,-117.2,EE. UU.,0.18772069458143129,Low,0.18772069458143129,0.35175171341361916,0,7,0,3,0,High,2016-10-19 09:45:00
DEBIT,6,4,96.0,200.0,Late delivery,1,24,Women's Apparel,Apex,EE. UU.,Daniel,10079,Suarez,71660,Consumer,NC,5722 Amber Manor,27502,5,Golf,35.81904221,-78.96494293,Europe,Hamar,Noruega,10079,10/5/2015 18:42,19030.0,502.0,50.0,0.200000003,47566.0,50.0,0.479999989,5.0,250.0,200.0,96.0,Northern Europe,Hedmark,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/11/2015 18:42,Standard Class,1,1,0,1,0,0,35.8,-79.0,EE. UU.,0.5691227650243106,Medium,0.5691227650243106,0.35175171341361916,0,2,1,3,1,High,2015-10-05 18:42:00
TRANSFER,4,4,22.89999962,99.58000183,Shipping on time,0,17,Cleats,Elyria,EE. UU.,Mary,8977,Rivera,13308,Corporate,OH,1327 Pleasant Berry Park,44035,4,Apparel,41.36125946,-82.11012268,Pacific Asia,Townsville,Australia,8977,12/15/2015 13:10,23878.0,365.0,20.39999962,0.170000002,59768.0,59.99000168,0.230000004,2.0,119.9800034,99.58000183,22.89999962,Oceania,Queensland,PENDING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,12/19/2015 13:10,Standard Class,0,0,0,0,0,0,41.4,-82.1,EE. UU.,0.2480753801007572,Low,0.2480753801007572,0.35175171341361916,0,5,3,3,0,High,2015-12-15 13:10:00
DEBIT,3,4,39.63999939,109.1900024,Advance shipping,0,18,Men's Footwear,Chula Vista,EE. UU.,Mary,11706,Smith,162820,Corporate,CA,3440 Noble Grounds,91910,4,Apparel,32.64635468,-117.0613861,Pacific Asia,Ho Chi Minh City,Vietnam,11706,12/28/2015 19:38,24787.0,403.0,20.79999924,0.159999996,62096.0,129.9900055,0.360000014,1.0,129.9900055,109.1900024,39.63999939,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,12/31/2015 19:38,Standard Class,0,0,0,0,0,0,32.6,-117.1,EE. UU.,0.21199321328486445,Low,0.21199321328486445,0.35175171341361916,0,2,0,3,0,High,2015-12-28 19:38:00
DEBIT,4,4,20.88999939,278.5899963,Shipping on time,0,73,Sporting Goods,Lilburn,EE. UU.,Maryam,19431,Grant,134861,Corporate,GA,7094 Sleepy End,30047,2,Fitness,33.90219879,-84.15373993,Pacific Asia,Ujjain,India,19431,1/12/2018 15:05,75878.0,1360.0,49.15999985,0.150000006,179193.0,327.75,0.079999998,1.0,327.75,278.5899963,20.88999939,South Asia,Madhya Pradesh,COMPLETE,1360.0,73.0,Smart watch ,327.75,1/16/2018 15:05,Standard Class,0,0,0,1,0,0,33.9,-84.2,EE. UU.,0.2653513365479468,Low,0.2653513365479468,0.35175171341361916,0,2,3,3,0,High,2018-01-12 15:05:00
PAYMENT,5,4,104.1500015,371.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,6405,Anderson,99689,Home Office,PR,9234 Green Farm,725,7,Fan Shop,18.28764534,-66.3706131,LATAM,Sancti Spíritus,Cuba,6405,3/15/2015 6:01,5019.0,1004.0,28.0,0.07,12562.0,399.980011,0.280000001,1.0,399.980011,371.980011,104.1500015,Caribbean,Sancti Spíritus,PENDING_PAYMENT,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,3/20/2015 6:01,Standard Class,1,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.5213954091962271,Low,0.5213954091962271,0.4874795469539309,1,6,1,3,0,High,2015-03-15 06:01:00
TRANSFER,5,4,143.6399994,424.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Debra,3715,Burnett,120614,Consumer,PR,9889 Little Blossom Wood,725,3,Footwear,18.22509575,-66.37060547,USCA,New York City,Estados Unidos,3715,8/16/2016 10:33,40654.0,191.0,74.98999786,0.150000006,101435.0,99.98999786,0.340000004,5.0,499.9500122,424.9599915,143.6399994,East of USA,Nueva York,PENDING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/21/2016 10:33,Standard Class,1,1,0,1,0,0,18.2,-66.4,Puerto Rico,0.5419969674624069,Low,0.5419969674624069,0.4874795469539309,1,5,1,3,0,High,2016-08-16 10:33:00
DEBIT,3,4,66.15000153,245.0,Advance shipping,0,24,Women's Apparel,Long Beach,EE. UU.,Christopher,7748,Smith,19431,Consumer,CA,5737 Honey Panda Trail,90804,5,Golf,33.86135101,-118.1989517,Europe,Barcelona,España,7748,9/20/2015 1:02,17952.0,502.0,5.0,0.02,44845.0,50.0,0.270000011,5.0,250.0,245.0,66.15000153,Southern Europe,Cataluña,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,9/23/2015 1:02,Standard Class,0,0,0,0,0,0,33.9,-118.2,EE. UU.,0.19797333588802465,Low,0.19797333588802465,0.35175171341361916,0,2,0,3,0,High,2015-09-20 01:02:00
DEBIT,5,4,9.100000381,19.36000061,Late delivery,1,7,Hockey,New York,EE. UU.,Mary,964,Frazier,163611,Corporate,NY,7505 Silent Spring Acres,10027,2,Fitness,33.84832001,-118.0822906,Europe,Seville,España,964,10/15/2015 11:20,19694.0,135.0,2.640000105,0.119999997,49236.0,22.0,0.469999999,1.0,22.0,19.36000061,9.100000381,Southern Europe,Andalucía,ON_HOLD,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,10/20/2015 11:20,Standard Class,1,1,0,0,0,0,33.8,-118.1,EE. UU.,0.5234216881059167,Low,0.5234216881059167,0.35175171341361916,0,3,1,3,0,High,2015-10-15 11:20:00
DEBIT,4,2,29.10000038,387.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,1560,Smith,42784,Consumer,PR,2407 Dusty Mount,725,7,Fan Shop,18.26159096,-66.37058258,Pacific Asia,Bangalore,India,1560,1/12/2016 10:20,25788.0,1004.0,12.0,0.029999999,64559.0,399.980011,0.079999998,1.0,399.980011,387.980011,29.10000038,South Asia,Karnataka,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,1/16/2016 10:20,Second Class,0,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.6420289713209217,High,0.6420289713209217,0.4874795469539309,1,2,1,2,2,High,2016-01-12 10:20:00
TRANSFER,4,4,11.22000027,127.5,Shipping on time,0,24,Women's Apparel,Philadelphia,EE. UU.,Mary,7532,Liu,106494,Corporate,PA,4565 Quiet Fox Hill,19104,5,Golf,39.95473099,-75.20536804,Africa,Lubumbashi,República Democrática del Congo,7532,11/23/2016 21:48,47468.0,502.0,22.5,0.150000006,118665.0,50.0,0.090000004,3.0,150.0,127.5,11.22000027,Central Africa,Katanga,PENDING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,11/27/2016 21:48,Standard Class,0,0,0,0,0,0,40.0,-75.2,EE. UU.,0.25139278955225397,Low,0.25139278955225397,0.35175171341361916,0,5,3,3,0,Low,2016-11-23 21:48:00
TRANSFER,5,4,22.5,225.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Donna,7757,Davis,162815,Consumer,PR,8382 Rustic Branch Dale,725,5,Golf,18.26732063,-66.37062073,Pacific Asia,Brisbane,Australia,7757,2/9/2016 4:20,27689.0,502.0,25.0,0.100000001,69323.0,50.0,0.100000001,5.0,250.0,225.0,22.5,Oceania,Queensland,PROCESSING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2/14/2016 4:20,Standard Class,1,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.5341859012031266,Low,0.5341859012031266,0.4874795469539309,1,7,1,3,0,High,2016-02-09 04:20:00
TRANSFER,5,4,91.19999695,190.0,Late delivery,1,24,Women's Apparel,Norfolk,EE. UU.,Janice,4306,Griffin,171393,Consumer,VA,9650 Foggy Nectar Heath,23503,5,Golf,36.94937897,-76.24703217,Europe,Gallarate,Italia,4306,9/20/2015 12:14,17984.0,502.0,10.0,0.050000001,44929.0,50.0,0.479999989,4.0,200.0,190.0,91.19999695,Southern Europe,Lombardía,PENDING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,9/25/2015 12:14,Standard Class,1,1,0,0,0,0,36.9,-76.2,EE. UU.,0.5131156843180581,Low,0.5131156843180581,0.35175171341361916,0,5,1,3,0,High,2015-09-20 12:14:00
CASH,2,1,53.45000076,118.7699966,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Mary,6346,Cooley,99116,Corporate,PR,9986 Lost Ridge,725,5,Golf,18.24442673,-66.37057495,Europe,Turin,Italia,6346,8/27/2017 14:35,66423.0,627.0,1.200000048,0.01,166048.0,39.99000168,0.449999988,3.0,119.9700012,118.7699966,53.45000076,Southern Europe,Piamonte,CLOSED,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,8/29/2017 14:35,First Class,0,1,0,0,0,0,18.2,-66.4,Puerto Rico,0.5646686524401415,Medium,0.5646686524401415,0.4874795469539309,1,1,1,0,1,High,2017-08-27 14:35:00
PAYMENT,2,4,24.75,74.98999786,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,Cheryl,5396,Smith,160708,Home Office,PR,5348 Gentle Hickory Concession,725,3,Footwear,18.20851517,-66.37059784,LATAM,Sorocaba,Brasil,5396,1/20/2015 2:57,1311.0,191.0,25.0,0.25,3245.0,99.98999786,0.330000013,1.0,99.98999786,74.98999786,24.75,South America,São Paulo,PENDING_PAYMENT,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,1/22/2015 2:57,Standard Class,0,0,0,0,0,0,18.2,-66.4,Puerto Rico,0.18378480896747815,Low,0.18378480896747815,0.4874795469539309,1,6,0,3,0,High,2015-01-20 02:57:00
CASH,2,1,-163.5800018,223.1600037,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Phillip,309,Smith,3304,Corporate,PR,4651 Dewy Village,725,4,Apparel,18.02523232,-66.61327362,USCA,Dallas,Estados Unidos,309,6/4/2016 23:26,35690.0,365.0,16.79999924,0.07,89140.0,59.99000168,-0.730000019,4.0,239.9600067,223.1600037,-163.5800018,US Center ,Texas,CLOSED,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,6/6/2016 23:26,First Class,0,1,1,0,0,0,18.0,-66.6,Puerto Rico,0.6125336048199367,Medium,0.6125336048199367,0.4874795469539309,1,1,1,0,1,High,2016-06-04 23:26:00
DEBIT,2,4,149.4499969,311.3599854,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,Mariko,16679,George,180022,Home Office,PR,3544 Gentle Concession,725,2,Fitness,18.27087593,-66.03704834,Pacific Asia,Bacoor,Filipinas,16679,12/3/2017 10:56,73126.0,1360.0,16.38999939,0.050000001,176441.0,327.75,0.479999989,1.0,327.75,311.3599854,149.4499969,Southeast Asia,Calabarzón,COMPLETE,1360.0,73.0,Smart watch ,327.75,12/5/2017 10:56,Standard Class,0,0,0,0,0,0,18.3,-66.0,Puerto Rico,0.15649067102636696,Low,0.15649067102636696,0.4874795469539309,1,2,0,3,0,High,2017-12-03 10:56:00
PAYMENT,6,4,-181.3899994,106.6999969,Late delivery,1,7,Hockey,Caguas,Puerto Rico,Christina,11674,Daniel,73239,Consumer,PR,2455 Cotton Limits,725,2,Fitness,18.29730415,-66.37059021,USCA,Broken Arrow,Estados Unidos,11674,5/31/2016 7:20,35370.0,135.0,3.299999952,0.029999999,88352.0,22.0,-1.700000048,5.0,110.0,106.6999969,-181.3899994,US Center ,Oklahoma,PENDING_PAYMENT,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,6/6/2016 7:20,Standard Class,1,1,1,0,0,0,18.3,-66.4,Puerto Rico,0.5911006306451988,Medium,0.5911006306451988,0.4874795469539309,1,6,1,3,1,High,2016-05-31 07:20:00
DEBIT,4,4,75.12000275,240.0,Shipping on time,0,24,Women's Apparel,Alameda,EE. UU.,Mary,8709,Smith,144956,Consumer,CA,2930 Middle Wagon  Cape,94501,5,Golf,37.76644898,-122.2498398,LATAM,Querétaro,México,8709,1/7/2015 17:51,463.0,502.0,10.0,0.039999999,1130.0,50.0,0.310000002,5.0,250.0,240.0,75.12000275,Central America,Querétaro,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,1/11/2015 17:51,Standard Class,0,0,0,0,0,0,37.8,-122.2,EE. UU.,0.23264882370823145,Low,0.23264882370823145,0.35175171341361916,0,2,3,3,0,High,2015-01-07 17:51:00
DEBIT,5,2,8.619999886,78.38999939,Late delivery,1,2,Soccer,Caguas,Puerto Rico,Nancy,7146,Curry,149764,Consumer,PR,6998 Old Treasure Crossing,725,2,Fitness,18.28542137,-66.37056732,Europe,Barakaldo,España,7146,9/8/2017 3:42,67214.0,24.0,1.600000024,0.02,167987.0,79.98999786,0.109999999,1.0,79.98999786,78.38999939,8.619999886,Southern Europe,País Vasco,COMPLETE,24.0,2.0,Elevation Training Mask 2.0,79.98999786,9/13/2017 3:42,Second Class,1,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.6728954898198122,High,0.6728954898198122,0.4874795469539309,1,2,1,2,2,High,2017-09-08 03:42:00
TRANSFER,4,4,17.73999977,201.5700073,Shipping on time,0,17,Cleats,Riverside,EE. UU.,Emily,8712,Stone,39806,Consumer,CA,6310 Shady View Square,92504,4,Apparel,33.95330429,-117.3878937,LATAM,Araranguá,Brasil,8712,5/30/2015 22:44,10273.0,365.0,38.38999939,0.159999996,25714.0,59.99000168,0.090000004,4.0,239.9600067,201.5700073,17.73999977,South America,Santa Catarina,PENDING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,6/3/2015 22:44,Standard Class,0,0,0,1,0,0,34.0,-117.4,EE. UU.,0.2595775714554609,Low,0.2595775714554609,0.35175171341361916,0,5,3,3,0,High,2015-05-30 22:44:00
TRANSFER,6,4,86.16999817,275.3099976,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,Stacy,19448,Mckinney,163589,Corporate,PR,9712 Fallen Robin Diversion,725,2,Fitness,18.26469612,-66.03705597,Pacific Asia,Bangalore,India,19448,1/12/2018 21:02,75895.0,1360.0,52.43999863,0.159999996,179210.0,327.75,0.310000002,1.0,327.75,275.3099976,86.16999817,South Asia,Karnataka,PENDING,1360.0,73.0,Smart watch ,327.75,1/18/2018 21:02,Standard Class,1,1,0,1,0,0,18.3,-66.0,Puerto Rico,0.5723103868021328,Medium,0.5723103868021328,0.4874795469539309,1,5,1,3,1,Low,2018-01-12 21:02:00
PAYMENT,2,1,-61.27999878,83.59999847,Late delivery,1,7,Hockey,Bellflower,EE. UU.,Laura,9037,Smith,10855,Consumer,CA,4922 Middle Hills Promenade,90706,2,Fitness,34.16016388,-118.3745346,LATAM,Mejicanos,El Salvador,9037,4/17/2017 14:25,57380.0,135.0,4.400000095,0.050000001,143525.0,22.0,-0.730000019,4.0,88.0,83.59999847,-61.27999878,Central America,San Salvador,PENDING_PAYMENT,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,4/19/2017 14:25,First Class,0,1,1,0,0,0,34.2,-118.4,EE. UU.,0.5870031525791592,Medium,0.5870031525791592,0.35175171341361916,0,6,1,0,1,High,2017-04-17 14:25:00
DEBIT,5,2,4.679999828,42.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Linda,7274,Allen,11412,Consumer,PR,1173 Iron Terrace,725,5,Golf,18.27911568,-66.3706131,Pacific Asia,Mumbai,India,7274,2/5/2016 21:30,27464.0,502.0,7.5,0.150000006,68757.0,50.0,0.109999999,1.0,50.0,42.5,4.679999828,South Asia,Maharashtra,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2/10/2016 21:30,Second Class,1,1,1,0,0,0,18.3,-66.4,Puerto Rico,0.677068435413468,High,0.677068435413468,0.4874795469539309,1,2,1,2,2,High,2016-02-05 21:30:00
CASH,1,0,10.43999958,260.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Tammy,12064,Smith,93664,Corporate,PR,8219 Wishing Creek Close,725,7,Fan Shop,18.28017044,-66.37052155,LATAM,San Justo,Argentina,12064,3/2/2017 16:56,54236.0,957.0,39.0,0.129999995,135601.0,299.980011,0.039999999,1.0,299.980011,260.980011,10.43999958,South America,Santa Fe,CLOSED,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,3/3/2017 4:56,Same Day,0,1,0,1,0,0,18.3,-66.4,Puerto Rico,0.5612377175606187,Medium,0.5612377175606187,0.4874795469539309,1,1,1,1,1,High,2017-03-02 16:56:00
PAYMENT,4,4,65.0,129.9900055,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,9011,Smith,95020,Home Office,PR,5959 Harvest Forest Boulevard,725,4,Apparel,18.22377396,-66.37060547,Africa,Kampala,Uganda,9011,10/24/2016 23:35,45418.0,403.0,0.0,0.0,113489.0,129.9900055,0.5,1.0,129.9900055,129.9900055,65.0,East Africa,Kampala,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,10/28/2016 23:35,Standard Class,0,0,0,0,0,0,18.2,-66.4,Puerto Rico,0.2285704957514778,Low,0.2285704957514778,0.4874795469539309,1,6,3,3,0,High,2016-10-24 23:35:00
DEBIT,3,4,53.04000092,110.4899979,Advance shipping,0,18,Men's Footwear,North Tonawanda,EE. UU.,Crystal,6376,Rodriguez,89878,Corporate,NY,1991 Indian Horse Range,14120,4,Apparel,43.02910233,-78.87342072,Pacific Asia,Ahvaz,Irán,6376,1/5/2017 8:57,50377.0,403.0,19.5,0.150000006,125882.0,129.9900055,0.479999989,1.0,129.9900055,110.4899979,53.04000092,South Asia,Juzestán,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1/8/2017 8:57,Standard Class,0,0,0,0,0,0,43.0,-78.9,EE. UU.,0.20883977949195895,Low,0.20883977949195895,0.35175171341361916,0,2,0,3,0,Low,2017-01-05 08:57:00
TRANSFER,2,4,-0.920000017,70.40000153,Advance shipping,0,7,Hockey,Caguas,Puerto Rico,Heather,3915,Smith,175393,Consumer,PR,7370 Sunny Mountain,725,2,Fitness,18.29504013,-66.37051392,USCA,Grand Rapids,Estados Unidos,3915,8/6/2016 18:16,39991.0,135.0,17.60000038,0.200000003,99783.0,22.0,-0.01,4.0,88.0,70.40000153,-0.920000017,US Center ,Michigan,PENDING,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,8/8/2016 18:16,Standard Class,0,0,1,0,0,0,18.3,-66.4,Puerto Rico,0.18400788666992804,Low,0.18400788666992804,0.4874795469539309,1,5,0,3,0,High,2016-08-06 18:16:00
DEBIT,4,2,94.48999786,269.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Nathan,8293,Mahoney,162026,Consumer,PR,3593 Blue Brook Acres,725,7,Fan Shop,18.27349854,-66.3705368,Europe,Banska Bystrica,Eslovaquia,8293,11/28/2016 3:24,47758.0,957.0,30.0,0.100000001,119421.0,299.980011,0.349999994,1.0,299.980011,269.980011,94.48999786,Eastern Europe,Banská Bystrica,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,12/2/2016 3:24,Second Class,0,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.6409605705361227,High,0.6409605705361227,0.4874795469539309,1,2,1,2,2,High,2016-11-28 03:24:00
DEBIT,4,2,18.87000084,107.8000031,Late delivery,1,7,Hockey,Memphis,EE. UU.,Daniel,11044,Henson,132548,Consumer,TN,9776 Clear Rise,38127,2,Fitness,35.20695877,-90.01077271,USCA,Wilmington,Estados Unidos,11044,6/12/2016 23:26,36238.0,135.0,2.200000048,0.02,90484.0,22.0,0.180000007,5.0,110.0,107.8000031,18.87000084,East of USA,Delaware,COMPLETE,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,6/16/2016 23:26,Second Class,0,1,0,0,0,0,35.2,-90.0,EE. UU.,0.638087898840888,High,0.638087898840888,0.35175171341361916,0,2,1,2,2,High,2016-06-12 23:26:00
DEBIT,3,4,45.29999924,124.7900009,Advance shipping,0,18,Men's Footwear,Columbia,EE. UU.,Jack,7016,Sloan,174083,Corporate,MO,2292 Noble Bluff Gate,65203,4,Apparel,38.93703461,-92.46649933,Pacific Asia,Bandung,Indonesia,7016,3/12/2016 9:54,29897.0,403.0,5.199999809,0.039999999,74804.0,129.9900055,0.360000014,1.0,129.9900055,124.7900009,45.29999924,Southeast Asia,Java Occidental,ON_HOLD,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3/15/2016 9:54,Standard Class,0,0,0,0,0,0,38.9,-92.5,EE. UU.,0.20180777283749962,Low,0.20180777283749962,0.35175171341361916,0,3,0,3,0,High,2016-03-12 09:54:00
DEBIT,3,4,30.0,299.9500122,Advance shipping,0,17,Cleats,Tinley Park,EE. UU.,Thomas,2811,Smith,59774,Consumer,IL,9318 Clear Swale,60477,4,Apparel,41.58910751,-87.84508514,LATAM,Santo Domingo,República Dominicana,2811,3/2/2015 10:46,4142.0,365.0,0.0,0.0,10342.0,59.99000168,0.100000001,5.0,299.9500122,299.9500122,30.0,Caribbean,Santo Domingo,COMPLETE,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,3/5/2015 10:46,Standard Class,0,0,0,0,0,0,41.6,-87.8,EE. UU.,0.201476377620823,Low,0.201476377620823,0.35175171341361916,0,2,0,3,0,High,2015-03-02 10:46:00
DEBIT,2,4,36.91999817,369.1799927,Advance shipping,0,66,Crafts,Austin,EE. UU.,Ramona,18519,Noel,63731,Corporate,TX,5352 Silver Acres,78704,4,Apparel,30.2586937,-97.76625061,Pacific Asia,Daca,Bangladés,18519,12/30/2017 7:34,74966.0,1353.0,92.30000305,0.200000003,178281.0,461.480011,0.100000001,1.0,461.480011,369.1799927,36.91999817,South Asia,Daca,COMPLETE,1353.0,66.0,Porcelain crafts,461.480011,1/1/2018 7:34,Standard Class,0,0,0,1,0,0,30.3,-97.8,EE. UU.,0.2212035821420832,Low,0.2212035821420832,0.35175171341361916,0,2,0,3,0,High,2017-12-30 07:34:00
TRANSFER,2,4,0.610000014,61.38000107,Advance shipping,0,7,Hockey,Caguas,Puerto Rico,Mary,8660,Smith,50695,Home Office,PR,5667 Quaking Bear Bay,725,2,Fitness,18.29400253,-66.37057495,Pacific Asia,Imphal,India,8660,10/26/2015 3:47,20426.0,135.0,4.619999886,0.07,50991.0,22.0,0.01,3.0,66.0,61.38000107,0.610000014,South Asia,Manipur,PENDING,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,10/28/2015 3:47,Standard Class,0,0,1,0,0,0,18.3,-66.4,Puerto Rico,0.17609984942289178,Low,0.17609984942289178,0.4874795469539309,1,5,0,3,0,High,2015-10-26 03:47:00
DEBIT,2,4,104.3899994,347.980011,Advance shipping,0,45,Fishing,Aurora,EE. UU.,Ann,10291,Smith,21396,Corporate,CO,9234 Lost Bay,80013,7,Fan Shop,39.49591446,-98.98998261,Pacific Asia,Murray Bridge,Australia,10291,11/17/2015 15:19,21966.0,1004.0,52.0,0.129999995,54941.0,399.980011,0.300000012,1.0,399.980011,347.980011,104.3899994,Oceania,Australia del Sur,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,11/19/2015 15:19,Standard Class,0,0,0,1,0,0,39.5,-99.0,EE. UU.,0.18547027360593624,Low,0.18547027360593624,0.35175171341361916,0,2,0,3,0,High,2015-11-17 15:19:00
DEBIT,2,1,18.44000053,245.8099976,Late delivery,1,73,Sporting Goods,Honolulu,EE. UU.,Carolyn,16757,Shepherd,4155,Corporate,HI,1066 Hidden Green,96818,2,Fitness,21.343153,-157.906601,Pacific Asia,Yakarta,Indonesia,16757,12/4/2017 14:16,73204.0,1360.0,81.94000244,0.25,176519.0,327.75,0.079999998,1.0,327.75,245.8099976,18.44000053,Southeast Asia,Yakarta,COMPLETE,1360.0,73.0,Smart watch ,327.75,12/6/2017 14:16,First Class,0,1,0,1,0,0,21.3,-157.9,EE. UU.,0.6184037693134193,High,0.6184037693134193,0.35175171341361916,0,2,1,0,2,High,2017-12-04 14:16:00
